submission_id,train,UE,FE,W
3336_womens,0,,,
5562_womens,0,,,
2218_womens,0,,,
4501_womens,0,,,
3276_womens,0,,,
5883_womens,0,,,
2574_womens,0,,,
1565_womens,0,,,
4137_womens,0,,,
2132_womens,0,,,
4463_womens,0,,,
4864_womens,0,,,
5357_womens,0,,,
5007_womens,0,,,
1791_womens,0,,,
4185_womens,0,,,
5480_womens,0,,,
1190_womens,0,,,
4148_womens,0,,,
6002_womens,0,,,
1049_womens,0,,,
2196_womens,0,,,
4880_womens,0,,,
738_womens,0,,,
682_womens,0,,,
2778_womens,0,,,
2649_womens,0,,,
580_womens,0,,,
4716_womens,0,,,
3154_womens,0,,,
44_womens,0,,,
3434_womens,0,,,
5748_womens,0,,,
564_womens,0,,,
247_womens,0,,,
5734_womens,0,,,
1227_womens,0,,,
609_womens,0,,,
4065_womens,0,,,
5216_womens,0,,,
3589_womens,0,,,
3611_womens,0,,,
2885_womens,0,,,
1156_womens,0,,,
5911_womens,0,,,
3285_womens,0,,,
2379_womens,0,,,
5262_womens,0,,,
3375_womens,0,,,
253_womens,0,,,
5796_womens,0,,,
5517_womens,0,,,
572_womens,0,,,
5966_womens,0,,,
361_womens,0,,,
1364_womens,0,,,
702_womens,0,,,
2026_womens,0,,,
119_womens,0,,,
2384_womens,0,,,
4834_womens,0,,,
5085_womens,0,,,
4738_womens,0,,,
3032_womens,0,,,
3048_womens,0,,,
1148_womens,0,,,
1147_womens,0,,,
3405_womens,0,,,
1079_womens,0,,,
1055_womens,0,,,
186_womens,0,,,
4048_womens,0,,,
2661_womens,0,,,
362_womens,0,,,
4847_womens,0,,,
1641_womens,0,,,
2070_womens,0,,,
603_womens,0,,,
4610_womens,0,,,
775_womens,0,,,
2449_womens,0,,,
3180_womens,0,,,
3584_womens,0,,,
3541_womens,0,,,
1112_womens,0,,,
5178_womens,0,,,
2856_womens,0,,,
5671_womens,0,,,
1459_womens,0,,,
4771_womens,0,,,
481_womens,0,,,
806_womens,0,,,
127_womens,0,,,
1859_womens,0,,,
2807_womens,0,,,
991_womens,0,,,
2711_womens,0,,,
3695_womens,0,,,
17_womens,0,,,
4514_womens,0,,,
1880_womens,0,,,
661_womens,0,,,
2623_womens,0,,,
2323_womens,0,,,
3491_womens,0,,,
2110_womens,0,,,
4839_womens,0,,,
462_womens,0,,,
830_womens,0,,,
4626_womens,0,,,
5900_womens,0,,,
3808_womens,0,,,
128_womens,0,,,
3022_womens,0,,,
1381_womens,0,,,
2918_womens,0,,,
5445_womens,0,,,
3271_womens,0,,,
3141_womens,0,,,
2050_womens,0,,,
5507_womens,0,,,
983_womens,0,,,
4022_womens,0,,,
2376_womens,0,,,
673_womens,0,,,
229_womens,0,,,
3224_womens,0,,,
1567_womens,0,,,
1518_womens,0,,,
2654_womens,0,,,
3386_womens,0,,,
2528_womens,0,,,
347_womens,0,,,
4851_womens,0,,,
918_womens,0,,,
1976_womens,0,,,
475_womens,0,,,
3537_womens,0,,,
5706_womens,0,,,
1959_womens,0,,,
4225_womens,0,,,
5904_womens,0,,,
4034_womens,0,,,
4226_womens,0,,,
5817_womens,0,,,
3245_womens,0,,,
1870_womens,0,,,
6025_womens,0,,,
3198_womens,0,,,
3943_womens,0,,,
1213_womens,0,,,
3201_womens,0,,,
856_womens,0,,,
3901_womens,0,,,
5679_womens,0,,,
3997_womens,0,,,
197_womens,0,,,
3382_womens,0,,,
3106_womens,0,,,
3595_womens,0,,,
4046_womens,0,,,
4234_womens,0,,,
28_womens,0,,,
998_womens,0,,,
4158_womens,0,,,
3060_womens,0,,,
6065_womens,0,,,
4404_womens,0,,,
2233_womens,0,,,
710_womens,0,,,
303_womens,0,,,
1338_womens,0,,,
1265_womens,0,,,
1947_womens,0,,,
4646_womens,0,,,
5322_womens,0,,,
4255_womens,0,,,
3924_womens,0,,,
2859_womens,0,,,
2753_womens,0,,,
945_womens,0,,,
4468_womens,0,,,
4624_womens,0,,,
2678_womens,0,,,
4283_womens,0,,,
863_womens,0,,,
2040_womens,0,,,
2944_womens,0,,,
683_womens,0,,,
4833_womens,0,,,
5371_womens,0,,,
4981_womens,0,,,
143_womens,0,,,
647_womens,0,,,
3635_womens,0,,,
1895_womens,0,,,
2497_womens,0,,,
1736_womens,0,,,
5893_womens,0,,,
4143_womens,0,,,
1184_womens,0,,,
3186_womens,0,,,
4543_womens,0,,,
3451_womens,0,,,
2062_womens,0,,,
3726_womens,0,,,
1087_womens,0,,,
4303_womens,0,,,
5384_womens,0,,,
3914_womens,0,,,
935_womens,0,,,
508_womens,0,,,
4816_womens,0,,,
2586_womens,0,,,
3661_womens,0,,,
4698_womens,0,,,
2614_womens,0,,,
4265_womens,0,,,
1883_womens,0,,,
2327_womens,0,,,
3742_womens,0,,,
671_womens,0,,,
4772_womens,0,,,
844_womens,0,,,
4854_womens,0,,,
5822_womens,0,,,
5622_womens,0,,,
5837_womens,0,,,
3735_womens,0,,,
135_womens,0,,,
3334_womens,0,,,
797_womens,0,,,
1336_womens,0,,,
5431_womens,0,,,
2898_womens,0,,,
1457_womens,0,,,
1447_womens,0,,,
5551_womens,0,,,
731_womens,0,,,
1073_womens,0,,,
2035_womens,0,,,
1969_womens,0,,,
2587_womens,0,,,
4051_womens,0,,,
1600_womens,0,,,
2572_womens,0,,,
3204_womens,0,,,
5811_womens,0,,,
2149_womens,0,,,
3673_womens,0,,,
2847_womens,0,,,
4758_womens,0,,,
3472_womens,0,,,
5139_womens,0,,,
1706_womens,0,,,
1862_womens,0,,,
5112_womens,0,,,
5456_womens,0,,,
1392_womens,0,,,
75_womens,0,,,
4437_womens,0,,,
5214_womens,0,,,
4710_womens,0,,,
4765_womens,0,,,
3599_womens,0,,,
5621_womens,0,,,
27_womens,0,,,
4096_womens,0,,,
3195_womens,0,,,
2866_womens,0,,,
1548_womens,0,,,
4435_womens,0,,,
504_womens,0,,,
5572_womens,0,,,
1455_womens,0,,,
4863_womens,0,,,
4500_womens,0,,,
5995_womens,0,,,
1126_womens,0,,,
3889_womens,0,,,
5751_womens,0,,,
2289_womens,0,,,
3830_womens,0,,,
3333_womens,0,,,
4131_womens,0,,,
4053_womens,0,,,
2602_womens,0,,,
2363_womens,0,,,
2111_womens,0,,,
3939_womens,0,,,
2913_womens,0,,,
4947_womens,0,,,
2302_womens,0,,,
1179_womens,0,,,
259_womens,0,,,
5956_womens,0,,,
4886_womens,0,,,
2662_womens,0,,,
1145_womens,0,,,
3753_womens,0,,,
1309_womens,0,,,
5180_womens,0,,,
2790_womens,0,,,
4467_womens,0,,,
3708_womens,0,,,
1511_womens,0,,,
6055_womens,0,,,
2184_womens,0,,,
2439_womens,0,,,
4068_womens,0,,,
3081_womens,0,,,
3962_womens,0,,,
545_womens,0,,,
1683_womens,0,,,
4282_womens,0,,,
1229_womens,0,,,
2045_womens,0,,,
2606_womens,0,,,
6000_womens,0,,,
3785_womens,0,,,
2328_womens,0,,,
2563_womens,0,,,
479_womens,0,,,
5490_womens,0,,,
3291_womens,0,,,
1892_womens,0,,,
4428_womens,0,,,
4456_womens,0,,,
2021_womens,0,,,
5196_womens,0,,,
1562_womens,0,,,
4671_womens,0,,,
29_womens,0,,,
4585_womens,0,,,
5332_womens,0,,,
4897_womens,0,,,
1605_womens,0,,,
6066_womens,0,,,
4194_womens,0,,,
3801_womens,0,,,
3045_womens,0,,,
4142_womens,0,,,
283_womens,0,,,
827_womens,0,,,
4877_womens,0,,,
2527_womens,0,,,
2506_womens,0,,,
841_womens,0,,,
1657_womens,0,,,
4288_womens,0,,,
2609_womens,0,,,
5976_womens,0,,,
3645_womens,0,,,
4483_womens,0,,,
3399_womens,0,,,
2532_womens,0,,,
4980_womens,0,,,
132_womens,0,,,
4732_womens,0,,,
964_womens,0,,,
3731_womens,0,,,
4672_womens,0,,,
3688_womens,0,,,
3248_womens,0,,,
5527_womens,0,,,
5279_womens,0,,,
4360_womens,0,,,
5457_womens,0,,,
4967_womens,0,,,
6016_womens,0,,,
2148_womens,0,,,
6053_womens,0,,,
2382_womens,0,,,
5739_womens,0,,,
5421_womens,0,,,
3949_womens,0,,,
4959_womens,0,,,
5183_womens,0,,,
4503_womens,0,,,
5083_womens,0,,,
1439_womens,0,,,
261_womens,0,,,
457_womens,0,,,
1909_womens,0,,,
2581_womens,0,,,
2381_womens,0,,,
4040_womens,0,,,
1787_womens,0,,,
4938_womens,0,,,
4091_womens,0,,,
4925_womens,0,,,
1154_womens,0,,,
1471_womens,0,,,
1045_womens,0,,,
6051_womens,0,,,
3621_womens,0,,,
4917_womens,0,,,
3233_womens,0,,,
5707_womens,0,,,
1555_womens,0,,,
2545_womens,0,,,
2812_womens,0,,,
3937_womens,0,,,
2777_womens,0,,,
1546_womens,0,,,
2281_womens,0,,,
496_womens,0,,,
697_womens,0,,,
2772_womens,0,,,
5095_womens,0,,,
2393_womens,0,,,
152_womens,0,,,
2179_womens,0,,,
5156_womens,0,,,
1519_womens,0,,,
2409_womens,0,,,
5306_womens,0,,,
5620_womens,0,,,
163_womens,0,,,
4838_womens,0,,,
387_womens,0,,,
4312_womens,0,,,
2671_womens,0,,,
5944_womens,0,,,
1173_womens,0,,,
5455_womens,0,,,
5141_womens,0,,,
369_womens,0,,,
114_womens,0,,,
287_womens,0,,,
1921_womens,0,,,
