rally,serve,hitpoint,speed,net.clearance,distance.from.sideline,depth,outside.sideline,outside.baseline,player.distance.travelled,player.impact.depth,player.impact.distance.from.center,player.depth,player.distance.from.center,previous.speed,previous.net.clearance,previous.distance.from.sideline,previous.depth,opponent.depth,opponent.distance.from.center,same.side,previous.hitpoint,previous.time.to.net,server.is.impact.player,id,train,outcome,gender
5,2,F,33.38538912,0.325011531,1.654759871,4.13036125,FALSE,FALSE,4.96625216,8.8424,2.146,12.2408,1.4754,19.76515747,1.447319468,0.981256893,5.955004977,14.5766,2.6096,FALSE,B,0.991553328,TRUE,2519,1,W,womens
4,1,B,29.83005513,2.03902155,2.852597583,0.937821466,FALSE,TRUE,3.989860238,13.6894,2.328,12.8728,1.5774,24.73754607,0.700274274,1.464139679,5.689862422,12.5736,0.1742,FALSE,F,0.604214096,FALSE,4611,1,UE,womens
9,1,F,30.98543888,-0.175268984,0.961413831,8.021881675,FALSE,FALSE,2.156286178,13.3002,0.8252,13.5374,1.318,32.03814162,0.314337867,3.649995298,5.671022405,13.6476,2.0402,FALSE,F,0.493557878,TRUE,1929,1,UE,womens
8,1,B,30.12819757,-0.303890083,0.665624962,7.701544776,FALSE,FALSE,2.333583905,13.7298,3.7678,13.6776,1.4348,33.07476581,0.83838465,0.312418044,1.250332573,12.3882,1.5558,FALSE,B,0.433700756,FALSE,867,1,FE,womens
4,1,B,19.52683705,2.06089494,1.293451657,7.915770707,TRUE,FALSE,4.746263579,14.008,3.1846,13.2666,1.5034,30.8243922,0.329322173,1.256849847,4.282519127,11.935,0.2388,FALSE,B,0.43293148,FALSE,1292,1,FE,womens
6,1,F,29.1232795,0.483309226,0.712227061,5.702095009,TRUE,FALSE,3.383813689,13.1698,1.37,14.278,1.8272,28.17580771,0.988071992,2.237576787,4.304642607,15.0088,0.5718,TRUE,F,0.648204467,FALSE,5694,1,UE,womens
13,2,F,29.31658135,0.033295374,1.27773335,11.63865391,FALSE,FALSE,1.39973326,13.229,0.212,13.4288,1.5974,29.63120751,0.669803199,3.234501609,4.175297728,14.7166,1.55,FALSE,B,0.588724218,TRUE,1703,1,W,womens
3,1,B,30.52856301,-0.112432623,2.189193508,7.241810958,FALSE,FALSE,0.287609805,11.9188,1.521,12.1972,1.4488,27.20179186,0.300616756,3.314392155,6.358978173,12.715,4.0786,FALSE,F,0.529539872,TRUE,5983,1,UE,womens
3,1,F,31.95586298,2.46458052,3.217070144,4.247623326,FALSE,TRUE,1.531306214,13.871,2.7712,12.8826,1.6016,29.34548028,0.96094472,3.390790938,2.224458232,12.5526,5.0702,FALSE,B,0.500339821,TRUE,2335,1,UE,womens
18,1,F,36.20270453,-0.078981841,3.864773573,7.782574223,FALSE,FALSE,2.568323539,14.7582,3.1796,14.447,0.6302,25.89710892,1.428183872,1.077083004,2.012033913,11.1176,0.3012,FALSE,F,0.49224743,FALSE,2189,1,UE,womens
11,1,B,25.89793704,0.560203878,0.040708861,4.041968166,FALSE,FALSE,0.930247279,11.4318,2.2206,12.3486,2.063,30.83614148,0.220391675,3.23266074,5.779689469,12.892,5.4956,FALSE,U,0.547918475,TRUE,538,1,W,womens
3,2,F,24.02401176,3.350986804,3.315003036,2.783189216,FALSE,TRUE,2.436002898,13.6568,0.764,11.9944,1.0166,33.87039433,0.826110062,2.398960621,1.469737106,11.4258,3.2294,FALSE,F,0.381320477,TRUE,3324,1,FE,womens
9,2,B,13.95862941,-0.644769607,1.223252444,11.24645547,FALSE,FALSE,3.033877605,12.0038,3.0138,12.6202,0.0432,29.49175937,0.646090357,1.66220535,4.674210398,13.87,2.0108,FALSE,B,0.571989731,TRUE,5595,1,UE,womens
13,2,F,31.62608036,0.625774075,0.18549803,4.044024972,TRUE,FALSE,1.794894671,13.3244,3.1426,12.2676,1.6918,32.66844021,0.470195796,3.096539411,4.045494656,13.73,3.0638,FALSE,B,0.500257482,TRUE,90,1,UE,womens
6,2,F,30.9177354,1.968566906,2.017387019,0.451006537,FALSE,TRUE,1.125865942,13.774,0.3702,13.2086,1.3438,32.05835105,0.652360139,3.774017633,3.206028186,13.514,3.1702,FALSE,F,0.483509617,FALSE,1561,1,UE,womens
14,1,B,32.33169088,0.876539556,0.086692169,1.516698973,TRUE,FALSE,2.528388554,12.511,0.6074,13.5258,1.7084,27.35445241,1.162305751,2.243493737,2.955239059,13.6912,3.54,FALSE,F,0.586846551,FALSE,3297,1,UE,womens
4,2,F,35.19028622,0.839907731,0.13432942,1.703071276,FALSE,FALSE,1.522345572,12.3818,0.3422,12.2938,1.862,25.94031764,0.687844029,2.779445569,5.0974475,12.8662,2.799,FALSE,B,0.569918654,FALSE,5336,1,W,womens
3,1,B,22.80167232,1.747867032,2.123150329,3.740314657,TRUE,FALSE,2.031478535,13.2286,1.052,12.1016,0.6382,25.49642145,1.080085363,1.505678454,3.365003894,12.3002,5.172,FALSE,F,0.535035961,TRUE,753,1,UE,womens
8,2,F,31.50444158,0.873896398,1.34271053,1.869370951,TRUE,FALSE,1.925156098,12.5624,1.2994,13.5114,0.3756,31.80698497,0.271441463,3.28636391,5.918927161,14.822,2.7774,TRUE,F,0.563789491,FALSE,1,1,UE,womens
7,2,F,32.72137643,0.24744173,0.036697786,5.377568707,FALSE,FALSE,1.10564374,14.139,0.6334,13.9948,0.4628,36.59498965,0.344220633,3.358821978,4.881366806,12.9342,0.3174,TRUE,F,0.408547914,TRUE,627,1,W,womens
4,1,F,36.82327484,0.950556731,0.330647483,1.236571365,FALSE,FALSE,4.326768665,14.848,1.863,12.7878,1.9418,26.7873801,0.645881046,0.821047355,3.925253807,11.2432,3.648,FALSE,B,0.470487792,FALSE,557,1,W,womens
9,1,B,33.87729134,0.210257687,2.225595134,4.999516083,FALSE,FALSE,0.849340097,12.9338,1.8682,13.2866,1.0956,28.28650515,1.398149619,2.199577701,2.706752151,13.8914,2.3058,FALSE,B,0.587348783,TRUE,2915,1,UE,womens
9,1,F,33.28377395,0.292938605,1.936768381,5.512643919,FALSE,FALSE,3.662448563,13.3726,3.1654,13.0344,0.4814,33.42601988,0.40060218,1.662198102,5.296034264,14.251,2.2368,TRUE,F,0.499112874,TRUE,3253,1,UE,womens
3,1,B,29.15853765,1.487248076,1.431691867,0.428697331,FALSE,TRUE,2.856672981,13.169,1.7208,11.9544,0.8648,31.94023811,1.065123025,1.221733469,1.527642896,12.3248,5.6222,FALSE,F,0.442877246,TRUE,6011,1,UE,womens
3,1,F,31.60445173,0.15116147,0.787414485,5.097826783,FALSE,FALSE,3.523496179,7.7116,0.7294,11.142,1.534,17.76025581,3.432124866,4.077233163,4.430130389,12.6964,1.8082,FALSE,V,0.993526305,TRUE,4814,1,W,womens
7,1,F,29.4670145,-0.116877464,3.416152111,8.717081087,FALSE,FALSE,4.3093144,13.9494,2.5532,13.9808,1.756,22.60769805,3.467113867,2.156183793,0.365541392,13.9846,2.298,FALSE,F,0.784409757,TRUE,583,1,UE,womens
5,1,B,22.20624343,-0.507316104,0.150860088,10.42493651,FALSE,FALSE,1.167472227,13.976,1.1256,13.7344,0.0166,31.55923245,0.589124634,2.947078332,3.119444792,13.2918,1.2262,TRUE,B,0.481370593,TRUE,1155,1,UE,womens
9,2,F,43.65843105,0.873001775,2.195003695,0.774489344,FALSE,TRUE,2.172260703,12.6046,4.0956,13.7512,2.2506,26.13271954,0.968361063,1.872750173,5.262552923,14.0582,2.4938,FALSE,F,0.66889508,TRUE,1810,1,UE,womens
6,1,B,27.09754343,-0.092550052,2.514594678,6.034841233,FALSE,FALSE,2.828888361,13.992,5.5758,13.6926,2.7628,30.21187053,0.380045867,0.245286757,5.586955267,13.6518,2.2884,FALSE,B,0.552349646,FALSE,6092,1,FE,womens
5,1,B,25.24859722,-0.37058367,1.64222352,8.403333905,FALSE,FALSE,4.733664289,14.1842,3.3966,13.5058,1.2882,32.51513977,0.598290607,0.736737526,3.894824838,13.879,0.4832,TRUE,F,0.500210453,TRUE,1127,1,FE,womens
8,1,B,23.48829968,1.568518681,0.8926908,8.364528179,FALSE,FALSE,2.210718689,12.506,3.7196,13.7776,1.9112,33.66317031,0.155232291,1.689879948,5.307801872,13.5846,3.2662,FALSE,B,0.504795662,FALSE,4246,1,UE,womens
5,1,B,23.85191004,1.373436987,1.060403559,0.460668687,FALSE,TRUE,0.45588968,13.2992,2.1372,13.5366,1.748,29.51817493,0.186095218,2.898186562,6.183858659,13.5236,2.1492,FALSE,B,0.52803727,TRUE,187,1,UE,womens
14,1,B,31.68136963,0.20369439,0.422367105,3.983753804,FALSE,FALSE,1.479451588,12.1436,2.5906,12.6996,1.2196,27.96608067,0.770420187,1.841769609,3.779045644,14.0498,3.7014,FALSE,B,0.606252672,FALSE,2555,1,W,womens
5,2,F,27.19733866,0.854117823,0.002033759,1.174370257,FALSE,FALSE,4.028074438,7.5084,2.0906,11.4596,1.3074,23.02563996,3.282493599,2.99394241,4.496451785,15.041,2.149,TRUE,V,0.85235884,TRUE,4495,1,W,womens
5,1,F,30.50790664,1.639945093,2.435544003,1.002120662,FALSE,TRUE,3.438751919,15.1828,1.9624,13.9428,1.245,35.67408861,0.546745845,1.521832952,3.174412041,12.3136,1.8726,FALSE,F,0.383719866,TRUE,5320,1,FE,womens
14,2,F,22.54489698,0.399314287,0.360147376,1.523616524,FALSE,FALSE,3.359777522,6.5476,1.8272,8.9132,0.5586,25.86410218,0.99079993,1.118441689,5.437971934,13.7102,2.176,FALSE,V,0.625466065,FALSE,940,1,W,womens
5,1,F,31.43838309,-0.096364002,2.317835707,8.282716755,FALSE,FALSE,2.203439657,13.877,2.214,13.5144,0.0406,27.59812456,1.2183307,1.014459183,2.001188199,13.8316,1.5068,TRUE,B,0.579767022,TRUE,928,1,UE,womens
21,1,B,14.92273069,0.441353109,3.132589143,5.434574113,FALSE,FALSE,2.541549921,6.3662,0.8986,8.1402,0.9214,28.92990936,0.195336258,2.50465671,6.101008645,7.4964,2.7744,TRUE,V,0.413205575,TRUE,2853,1,W,womens
3,1,F,32.50675528,0.695010807,0.675623071,4.224716964,FALSE,FALSE,1.472240551,13.2144,2.4648,12.0254,1.5966,28.68950404,0.898382875,2.600440875,3.698425383,12.4064,5.58,FALSE,F,0.507415493,TRUE,1869,1,W,womens
12,1,F,33.42402401,0.074264118,1.047072978,5.506168448,TRUE,FALSE,3.296265548,14.5094,2.7116,13.7534,0.4968,35.0997291,0.481867228,1.4959468,3.974304252,13.1022,0.2564,TRUE,F,0.42937407,FALSE,904,1,FE,womens
3,2,F,23.92955114,2.763507391,1.091453749,0.538131238,FALSE,TRUE,1.78604963,13.449,2.8602,12.8242,1.187,32.61640235,0.932731349,1.38142525,1.872268399,11.3946,3.7736,FALSE,U,0.408502873,TRUE,5964,1,UE,womens
5,1,B,33.88610962,1.230926887,2.30102483,2.857855331,FALSE,FALSE,1.768423354,13.3344,2.2056,13.8724,0.521,29.29800732,0.553260329,2.215455741,6.409191287,14.0714,2.1554,FALSE,F,0.568429574,TRUE,4519,1,UE,womens
6,1,B,29.19973064,-0.079002789,3.938721603,7.066124054,FALSE,FALSE,1.184118119,13.1214,1.658,13.227,0.4786,31.7904279,0.252844977,3.045690845,6.327115497,13.6222,2.027,FALSE,B,0.503218755,FALSE,871,1,UE,womens
3,2,F,27.9368316,0.716279564,0.432883599,3.95631456,TRUE,FALSE,1.924129414,13.9312,0.0176,12.0794,0.505,29.69226992,1.18259231,3.647889208,0.050689818,11.562,3.302,FALSE,B,0.43367944,TRUE,3394,1,UE,womens
8,2,F,22.49319734,0.389059595,2.774523526,2.203756717,FALSE,FALSE,4.174874298,6.219,1.3076,8.9032,1.89,21.3497806,1.143861008,1.739557655,6.178151153,13.4876,2.1612,FALSE,V,0.762909661,FALSE,658,1,W,womens
8,1,B,34.11864902,-0.239874593,3.878255377,7.880275081,FALSE,FALSE,0.940183812,14.0528,1.1804,14.388,0.302,35.80080904,0.18936677,3.118324679,5.27848345,12.7768,0.4022,FALSE,B,0.42157733,FALSE,5758,1,UE,womens
6,1,F,21.39188072,2.278967,0.967046,4.158806597,TRUE,FALSE,1.275858456,13.2692,1.8254,14.0618,0.8256,33.57117153,0.161984825,2.742447879,5.050413267,12.4516,2.283,FALSE,F,0.427810585,FALSE,5720,1,FE,womens
12,2,U,30.7402644,1.477424426,4.080908369,0.21037376,FALSE,TRUE,3.874691343,15.047,2.7306,15.95,1.0374,36.42802376,0.279090132,1.200603614,5.114063007,13.4104,1.8458,FALSE,F,0.423864643,FALSE,534,1,UE,womens
8,1,B,32.08152554,0.691235241,0.293316175,3.727382697,FALSE,FALSE,2.14742184,14.5354,1.8952,14.7804,0.2382,32.98420111,0.934208933,1.481498511,1.766290562,13.5786,2.1712,FALSE,F,0.480229121,FALSE,2961,1,W,womens
3,1,F,26.12655125,0.661568044,0.715557785,6.190907439,TRUE,FALSE,2.294715634,13.301,2.4306,11.385,1.1678,28.62342342,1.208448882,2.081938606,2.471104706,13.2928,5.4984,FALSE,B,0.577594817,TRUE,142,1,UE,womens
6,2,B,30.68941389,-0.060674583,2.478334158,7.197998021,FALSE,FALSE,1.841080694,13.0714,2.405,12.8848,0.5734,36.16506322,0.996051919,1.688987821,2.083625753,14.932,2.5244,FALSE,F,0.499568969,FALSE,799,1,UE,womens
7,1,B,37.27417816,-0.303663126,1.656822332,7.636323578,FALSE,FALSE,2.364677754,13.495,4.2454,13.7932,1.8996,33.28799854,0.630966434,0.963777466,4.04281887,12.9524,2.903,FALSE,F,0.467021227,TRUE,173,1,UE,womens
6,1,B,34.62324166,1.266993227,1.884723304,1.010843794,FALSE,TRUE,0.626839469,13.9266,2.1742,13.8872,1.5486,31.42130615,1.115097963,2.390545862,2.916302724,13.5326,2.9596,FALSE,F,0.518744181,FALSE,3370,1,UE,womens
4,1,F,26.66312438,3.654821708,0.536860471,6.555770675,FALSE,FALSE,3.794412234,10.8982,3.4782,13.0854,0.3776,22.90696418,0.314456189,2.35968889,7.914786636,12.243,3.655,FALSE,B,0.64799267,FALSE,3754,1,UE,womens
4,2,B,30.75330933,-0.429188456,0.221741146,8.047344066,TRUE,FALSE,1.038540861,12.9978,0.241,12.6252,0.7284,37.02428811,0.838991057,3.131568516,0.754796674,13.0142,2.5666,FALSE,F,0.416408269,FALSE,4031,1,UE,womens
7,1,F,37.92136757,0.236440969,1.105037202,4.055190357,FALSE,FALSE,1.088331071,11.4094,0.7816,12.476,0.998,28.94920081,0.527081849,3.066576831,5.918889259,14.9402,3.0754,FALSE,F,0.628556649,TRUE,1619,1,W,womens
4,1,B,25.02258197,2.947568075,0.076109173,4.665842898,TRUE,FALSE,1.50142122,14.699,1.23,14.8288,0.2658,35.68791853,0.155626879,0.67490355,5.124933608,12.4888,2.135,FALSE,F,0.391578962,FALSE,958,1,FE,womens
4,1,B,36.58253024,-0.301935862,0.518001546,7.727749967,FALSE,FALSE,1.45272621,13.623,2.8954,14.0518,1.5074,31.65005966,0.61661966,1.952844285,3.761246391,12.6854,2.8208,FALSE,F,0.461592902,FALSE,372,1,UE,womens
10,1,B,21.83540402,1.927103339,1.7664923,4.758519325,TRUE,FALSE,3.662910417,13.0834,2.1398,12.8368,1.5148,36.92300346,0.487663543,1.942461937,3.901502172,13.9138,0.8866,FALSE,F,0.451515995,FALSE,5027,1,FE,womens
4,1,V,31.25879456,0.877355635,1.030568778,4.373843561,FALSE,FALSE,2.468485301,16.1112,2.7102,14.262,1.075,22.42888307,3.319332036,2.616445895,2.326903279,13.121,0.1784,TRUE,F,0.77460103,FALSE,4177,1,UE,womens
5,2,F,35.84962893,0.416117496,0.761913518,2.695896232,FALSE,FALSE,5.255563182,9.6424,1.028,14.0168,1.885,17.78381071,0.509371106,1.617647345,8.61233462,12.1272,2.0262,FALSE,F,0.84540436,TRUE,4136,1,W,womens
4,2,F,31.68797799,2.542674902,3.176281224,3.572775186,FALSE,TRUE,3.356836713,15.0854,1.9326,13.72,1.134,35.53497175,0.343959946,1.53705395,3.657838,11.8958,0.52,FALSE,F,0.368964794,FALSE,72,1,FE,womens
3,1,F,35.56495474,0.845569374,3.546022301,0.255653958,FALSE,TRUE,1.130247194,12.9634,1.202,11.8398,1.0796,30.54562688,0.91083775,4.077156938,2.710547624,13.1568,3.3914,FALSE,B,0.510772076,TRUE,2245,1,UE,womens
5,1,F,41.93156161,0.773007584,0.003428203,0.098498941,FALSE,FALSE,1.456931158,9.1196,3.1748,10.2498,4.0942,18.15707383,1.946633385,3.476346263,7.355698816,14.0626,3.914,FALSE,F,1.097553917,TRUE,2056,1,W,womens
3,2,F,32.42390413,-0.205612929,0.788191016,7.438763231,TRUE,FALSE,2.180633165,11.7354,2.7592,12.1544,0.6192,30.01496835,0.549172167,2.364573582,5.432828082,12.2994,4.797,FALSE,B,0.499203535,TRUE,4741,1,UE,womens
3,1,F,39.03750574,0.427463171,0.927063367,1.877028487,FALSE,FALSE,3.051823455,9.4034,2.5518,12.0922,1.1082,17.23099295,2.244416289,2.641039519,5.111197404,13.7148,1.2074,FALSE,B,1.03772874,TRUE,181,1,W,womens
6,2,B,25.36284514,5.07632346,2.933082434,2.495833031,FALSE,TRUE,0.303609223,14.1684,1.4678,14.1124,1.7662,35.79956175,0.330926227,2.971887786,4.114017244,12.4604,1.2684,FALSE,F,0.390620166,FALSE,5732,1,UE,womens
6,1,U,33.37464102,2.148852101,3.112708392,1.273197666,FALSE,TRUE,1.00093852,14.6182,1.4382,14.2646,2.3746,26.16449234,2.061777811,1.858157212,0.165199829,12.7568,2.5646,FALSE,B,0.600693446,FALSE,2292,1,UE,womens
17,1,V,29.07337211,0.040290217,2.826836696,11.87907833,FALSE,FALSE,1.362558358,14.0454,0.0422,14.2622,1.303,30.38860873,0.665781492,2.702598321,3.71374604,13.5426,2.6318,FALSE,B,0.519876386,TRUE,3828,1,W,womens
3,1,F,37.86778356,1.330204861,3.332751199,2.009286935,FALSE,TRUE,0.968782267,12.7384,1.4156,11.7802,1.5584,30.15834353,0.580919353,4.034370754,4.458351263,12.7328,2.6676,FALSE,B,0.49324632,TRUE,3632,1,UE,womens
3,1,F,27.69132683,2.880721869,0.317670542,6.697687587,FALSE,TRUE,3.967435696,8.7142,1.5318,11.3544,1.4296,19.38246711,0.197645364,2.399570463,8.111917352,12.5414,5.1628,FALSE,B,0.763690811,TRUE,1564,1,UE,womens
3,2,F,36.83838249,0.986205316,0.951431514,2.028504413,FALSE,FALSE,2.932225053,13.6008,0.8124,11.7682,1.4766,24.22513358,1.325261568,2.109503545,3.472695649,12.2828,3.1812,FALSE,B,0.583114219,TRUE,4086,1,W,womens
6,2,F,35.76523365,0.191844909,0.682633117,4.93039919,FALSE,FALSE,0.830780356,12.1034,0.4624,12.9206,0.3128,27.00026308,1.193388581,3.660266125,4.647094973,14.4724,3.9384,FALSE,B,0.693042844,FALSE,1285,1,W,womens
17,2,F,24.02888374,0.613107641,0.167496896,2.319554738,TRUE,FALSE,5.923487598,10.12,0.9558,13.7416,3.7316,21.32580867,0.132711633,3.430437337,7.461911669,13.2138,3.0178,FALSE,B,0.737947758,TRUE,4583,1,UE,womens
3,1,F,31.25306328,0.390246056,0.891870616,2.03990459,FALSE,FALSE,3.391904645,7.871,0.806,11.2146,1.3764,17.58482082,0.420797088,3.173545424,7.847790226,12.328,3.413,FALSE,F,0.819568969,TRUE,4652,1,W,womens
4,1,F,27.73600406,1.858668365,0.832449094,1.215124781,TRUE,FALSE,0.359127665,13.0378,1.3356,12.898,1.0048,33.91586182,0.698912772,2.959744171,2.849077235,12.7614,3.683,FALSE,B,0.443454919,FALSE,3315,1,FE,womens
4,1,B,28.32241515,1.917121042,1.642861874,0.347700074,TRUE,TRUE,1.894630782,13.6398,2.2206,13.6802,0.3264,37.11243057,0.717610103,1.8934862,4.48628602,14.0348,1.005,TRUE,F,0.443894924,FALSE,5742,1,UE,womens
15,1,B,26.90522295,-0.044397792,3.95136488,8.547905193,FALSE,FALSE,1.771180059,14.474,3.918,14.7326,2.1658,34.22878858,0.507613445,0.579436501,4.053828754,13.6364,0.452,FALSE,F,0.461079154,TRUE,25,1,FE,womens
3,1,F,28.25228866,0.962680323,0.833018466,2.136470771,TRUE,TRUE,4.219299719,7.5054,0.3792,11.3898,1.2682,16.70917011,0.177131327,1.891035433,9.095601845,12.4452,3.5946,FALSE,F,0.876076685,TRUE,1043,1,UE,womens
6,1,F,19.93740625,3.527616256,0.974582775,0.07760189,FALSE,TRUE,0.505953555,14.701,1.9456,14.4636,1.4988,36.66419697,0.487247544,1.635912456,5.373377009,14.8772,0.6756,FALSE,F,0.480648661,FALSE,4133,1,FE,womens
7,1,F,33.26295976,1.705458097,1.817400904,2.357426352,FALSE,TRUE,4.32980455,13.2866,3.6426,13.7304,0.6644,31.16111742,0.582384555,1.228494501,4.731108682,14.0446,2.2844,TRUE,B,0.546491291,TRUE,3649,1,UE,womens
10,1,V,28.82659296,1.723000539,0.221967033,7.932160203,TRUE,FALSE,1.625901854,14.4966,2.708,14.2494,1.101,34.4401581,0.329861816,1.385500232,3.499664227,10.0642,1.4638,TRUE,F,0.308908144,FALSE,712,1,FE,womens
5,2,F,31.25177217,0.079930624,1.166380333,6.5057719,TRUE,FALSE,0.470517077,13.2016,1.5404,13.0282,1.103,31.20962589,1.23105151,2.65314786,3.034919446,14.4606,3.2176,FALSE,B,0.568972534,TRUE,3329,1,UE,womens
4,2,B,33.90633061,-0.025930621,4.080664698,7.779522262,FALSE,FALSE,0.500764256,14.837,1.4688,14.3642,1.6338,34.89099205,0.495102549,3.066756723,4.13933774,12.3918,1.9896,FALSE,F,0.399512274,FALSE,1589,1,UE,womens
8,1,F,31.43057355,0.62822178,0.024095499,2.249495601,FALSE,FALSE,2.839221189,7.6068,1.6738,8.2988,1.0798,18.79132438,0.750059619,3.040900934,7.105969135,14.5452,3.4168,FALSE,B,0.9307439,FALSE,5311,1,W,womens
6,1,B,27.63516995,-0.026109155,0.654608225,8.44948131,FALSE,FALSE,1.155050492,14.2772,3.1732,14.2664,2.0182,33.23003358,0.545368114,1.829021517,3.67749045,12.3282,2.7932,FALSE,F,0.424715666,FALSE,2222,1,W,womens
5,1,U,32.67994368,0.95424109,0.662940492,3.290414706,FALSE,FALSE,4.40155239,14.6066,4.7152,14.3896,0.319,33.99084189,0.727858293,0.584562584,3.804087714,12.824,0.8226,FALSE,F,0.451233957,TRUE,1726,1,W,womens
7,1,B,25.96669017,1.22847744,1.32575804,4.09327817,TRUE,FALSE,0.851335328,13.4738,0.2642,14.1378,0.797,33.83833229,0.259314822,2.814931553,4.519566912,13.3274,3.5338,FALSE,B,0.453955696,TRUE,554,1,UE,womens
3,2,B,30.60305494,1.018730417,0.241809785,1.829844987,TRUE,FALSE,1.690127534,12.8828,0.0252,11.911,1.3576,27.66430572,0.354478042,2.245789354,5.530914235,11.8636,3.745,FALSE,B,0.480299591,TRUE,1849,1,UE,womens
6,1,F,34.66945575,0.197822432,1.65510624,5.384893965,FALSE,FALSE,2.390308809,11.7364,0.368,13.0216,1.6474,27.08567931,0.78631845,2.165272003,5.834735754,14.5548,3.05,FALSE,F,0.642582042,FALSE,1505,1,W,womens
10,1,B,33.22502992,-0.005616582,1.946179351,6.26857531,FALSE,FALSE,0.966283851,12.9414,2.7162,12.8386,1.7554,33.31611651,0.6533197,1.804209119,4.18677305,14.431,0.9848,FALSE,F,0.518179731,FALSE,4238,1,UE,womens
4,2,B,20.58227164,-0.175128946,2.637324362,8.179040528,FALSE,FALSE,1.156448529,11.1196,4.1584,12.225,3.8186,25.63030743,0.107968211,0.389897482,7.944575561,14.4452,0.37,FALSE,B,0.701485489,FALSE,5733,1,UE,womens
7,2,B,30.42306359,1.583750263,2.421712532,2.242207086,FALSE,TRUE,2.694335191,13.5836,1.2168,12.9242,1.3956,36.6505041,1.379525903,2.347094842,0.272424107,13.8466,1.813,FALSE,F,0.443075447,TRUE,1763,1,UE,womens
3,2,F,36.88422314,0.640549766,0.08415799,2.790081953,FALSE,FALSE,1.989738515,12.5246,1.078,12.0586,0.8564,23.90762631,1.292087613,2.185924258,4.280607735,12.7168,2.8322,FALSE,B,0.629818301,TRUE,146,1,W,womens
3,1,B,36.98004972,0.454958645,0.198180284,1.189147059,TRUE,FALSE,0.95294281,11.2806,0.1858,11.7306,0.6542,23.8669138,0.765264707,1.910509618,6.394526834,13.277,5.9132,FALSE,U,0.716771141,TRUE,2502,1,UE,womens
3,1,B,35.68699927,0.322060571,1.529757315,2.020956835,FALSE,FALSE,3.089351336,10.4564,1.574,11.4152,1.3628,20.38628532,0.57472416,1.079341188,5.451289759,12.3512,5.2242,FALSE,B,0.674326843,TRUE,3624,1,W,womens
3,2,V,35.73646801,-0.02494283,2.6913283,11.00003076,FALSE,FALSE,1.354691832,13.5946,1.843,12.411,1.184,30.39982685,0.505651777,3.915405819,4.704585604,11.5428,3.133,FALSE,F,0.43019261,TRUE,376,1,W,womens
3,2,F,13.92401743,0.643126885,3.879678486,6.143665391,FALSE,FALSE,0.62245893,12.8588,1.0728,12.3294,0.7454,33.19857048,1.178399832,3.91363336,1.905934364,13.7268,1.254,FALSE,F,0.474275707,TRUE,1772,1,UE,womens
3,2,F,25.97923551,2.699863784,2.790943942,0.643734607,TRUE,FALSE,1.563575416,13.6536,0.087,12.1818,0.6148,27.58106816,1.441466301,3.867770611,2.257477422,12.4946,3.6582,FALSE,B,0.5326181,TRUE,3458,1,UE,womens
4,2,B,31.26531957,-0.040409792,2.831204666,7.389928121,FALSE,FALSE,1.817314502,14.056,1.6108,14.0764,0.2064,30.95539366,0.215580609,2.456655862,6.525458167,12.7586,1.1564,FALSE,F,0.470506699,FALSE,2728,1,UE,womens
6,1,B,26.75149319,0.951494194,2.019088779,5.009120918,TRUE,FALSE,3.464835292,14.0876,2.6256,12.953,0.6482,30.81155577,1.272026287,1.251715485,1.28364176,11.9652,1.0732,FALSE,F,0.445066968,FALSE,1054,1,FE,womens
7,1,U,34.68241648,2.033738369,3.361124618,2.958087313,FALSE,FALSE,2.859052326,15.0574,1.6152,14.7062,1.2222,36.18948436,0.851296188,1.647560441,0.160934244,12.757,2.7822,FALSE,F,0.391610088,TRUE,979,1,FE,womens
4,1,F,28.75430395,2.690121605,3.987412773,2.634925258,FALSE,TRUE,4.26248527,14.8,2.5986,14.1642,1.6162,38.28364516,0.715006441,1.221604567,2.354848878,12.0164,0.3816,TRUE,F,0.345902837,FALSE,5591,1,FE,womens
4,1,B,30.10403453,1.497399363,3.202783976,0.535165506,FALSE,TRUE,2.148399311,13.0276,0.695,12.6758,1.4244,36.38342771,0.289721071,2.817635763,4.332653663,12.3954,2.1862,FALSE,F,0.392593017,FALSE,2036,1,UE,womens
10,1,F,31.87899066,1.644812351,0.72314539,0.076647826,FALSE,TRUE,4.572873451,14.1392,1.0946,15.4526,3.2856,31.57385371,0.066102512,1.867636211,5.961313811,11.4034,1.8568,FALSE,F,0.403398641,FALSE,726,1,FE,womens
8,2,F,32.22851944,0.563742079,1.066700526,3.500836594,FALSE,FALSE,1.615497991,11.547,1.9412,13.151,1.7488,24.40765806,0.306873999,3.792261495,7.730412056,13.4388,1.7806,FALSE,F,0.642149341,FALSE,781,1,W,womens
4,2,F,32.2953587,1.621303377,1.852286126,1.301317145,FALSE,TRUE,1.360833348,13.176,0.4288,12.0724,0.3674,33.07032886,0.360472261,3.465534967,2.915427678,12.2668,0.8484,TRUE,B,0.409467177,FALSE,1956,1,UE,womens
4,1,F,23.2118112,-0.246646133,2.439620289,8.44275732,FALSE,FALSE,1.788017908,14.4594,2.4628,14.3396,0.6788,37.50601766,0.680287842,1.403914932,2.265962328,12.6526,0.6574,FALSE,F,0.386412672,FALSE,5542,1,FE,womens
